"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_std","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
600,"0",10,"2026-05-12","09:27:10",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.229999989271164,-10.1450853347778,-9.02622137810267,"NEDz",292.565153003681,0.0712803527712822,0.400757557063392,0.115916081931336,0,10.1450853347778,0
601,"0",10.02,"2026-05-12","09:27:11",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.229999989271164,-10.1450853347778,-9.02610936659623,"NEDz",292.565153003681,0.0712803527712822,0.400757557063392,0.115916081931336,0,10.1450853347778,0
602,"0",10.03,"2026-05-12","09:27:12",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.229999989271164,-10.1450853347778,-9.02599337830312,"NEDz",292.565153003681,0.0712803527712822,0.400757557063392,0.115916081931336,0,10.1450853347778,0
603,"0",10.05,"2026-05-12","09:27:13",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.229999989271164,-10.1450853347778,-9.02587358343176,"NEDz",292.565153003681,0.0712803527712822,0.400757557063392,0.115916081931336,0,10.1450853347778,0
604,"0",10.07,"2026-05-12","09:27:14",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.229999989271164,-10.1450853347778,-9.02575015219055,"NEDz",292.565153003681,0.0712803527712822,0.400757557063392,0.115916081931336,0,10.1450853347778,0
605,"0",10.08,"2026-05-12","09:27:15",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.454999998211861,-10.1450853347778,-9.25062326372863,"NEDz",292.565153003681,0.0712803527712822,0.792803027187333,0.564570540144821,0,10.1450853347778,0
606,"0",10.1,"2026-05-12","09:27:16",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,7.6543185710907,16.8416478037834,NA,NA,0.680000007152557,-10.1450853347778,-9.47549307931369,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,10.1450853347778,0
607,"0",10.12,"2026-05-12","09:27:17",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50554450600204,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,22.1147015967951,9.17527008056641,0
608,"0",10.13,"2026-05-12","09:27:18",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50540823136564,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
609,"0",10.15,"2026-05-12","09:27:19",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50526917140148,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
610,"0",10.17,"2026-05-12","09:27:20",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50512749631797,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
611,"0",10.18,"2026-05-12","09:27:21",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50498337632353,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
612,"0",10.2,"2026-05-12","09:27:22",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50483698162657,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
613,"0",10.22,"2026-05-12","09:27:23",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50468848243551,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
614,"0",10.23,"2026-05-12","09:27:24",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50453804895876,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
615,"0",10.25,"2026-05-12","09:27:25",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50438585140474,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
616,"0",10.27,"2026-05-12","09:27:26",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50423205998187,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
617,"0",10.28,"2026-05-12","09:27:27",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50407684489855,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
618,"0",10.3,"2026-05-12","09:27:28",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50392037636321,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
619,"0",10.32,"2026-05-12","09:27:29",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50376282458426,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
620,"0",10.33,"2026-05-12","09:27:30",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50360435977011,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
621,"3",10.35,"2026-05-12","09:27:31",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50344515212918,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
622,"3",10.37,"2026-05-12","09:27:32",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50328537186989,"NEDz",292.565153003681,0.0712803527712822,1.18484849731127,1.01322499835831,0,9.17527008056641,0
623,"3",10.38,"2026-05-12","09:27:34",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,4.846,4846,63.0833333333333,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50296477432987,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
624,"3",10.4,"2026-05-12","09:27:35",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50280429746597,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
625,"3",10.42,"2026-05-12","09:27:36",0,"STABILIZE",12.948,42.1,545.1108,2.73728076531786,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50264392881737,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
626,"3",10.43,"2026-05-12","09:27:37",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50248383859248,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
627,"3",10.45,"2026-05-12","09:27:38",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50232419699972,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
628,"3",10.47,"2026-05-12","09:27:39",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50216517424749,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
629,"3",10.48,"2026-05-12","09:27:40",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50200694054422,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
630,"3",10.5,"2026-05-12","09:27:41",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50184966609833,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
631,"3",10.52,"2026-05-12","09:27:42",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50169352111822,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
632,"3",10.53,"2026-05-12","09:27:43",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50153867581231,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
633,"3",10.55,"2026-05-12","09:27:44",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50138530038901,"NEDz",292.565153003681,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
634,"3",10.57,"2026-05-12","09:27:45",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50123356505675,"NEDz",258.264550878714,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
635,"3",10.58,"2026-05-12","09:27:46",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50108364002394,"NEDz",258.264550878714,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
636,"3",10.6,"2026-05-12","09:27:47",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50093569549899,"NEDz",258.264550878714,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
637,"3",10.62,"2026-05-12","09:27:48",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.680000007152557,-9.17527008056641,-8.50078990169031,"NEDz",258.264550878714,0.182326167821884,1.18484849731127,1.01322499835831,0,9.17527008056641,0
638,"3",10.63,"2026-05-12","09:27:49",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.46064640734866,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
639,"3",10.65,"2026-05-12","09:27:50",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.46050542559778,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
640,"3",10.67,"2026-05-12","09:27:51",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.46036710518843,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
641,"3",10.68,"2026-05-12","09:27:52",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.46023161632902,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
642,"3",10.7,"2026-05-12","09:27:53",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.46009912922796,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
643,"3",10.72,"2026-05-12","09:27:54",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45996981409366,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
644,"3",10.73,"2026-05-12","09:27:55",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45984384113456,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
645,"3",10.75,"2026-05-12","09:27:56",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45972138055905,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
646,"3",10.77,"2026-05-12","09:27:57",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45960260257555,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
647,"3",10.78,"2026-05-12","09:27:58",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45948767739248,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
648,"3",10.8,"2026-05-12","09:27:59",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45937677521826,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
649,"3",10.82,"2026-05-12","09:28:00",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45927006626129,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
650,"3",10.83,"2026-05-12","09:28:01",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45916767578402,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
651,"3",10.85,"2026-05-12","09:28:02",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45906954926493,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
652,"3",10.87,"2026-05-12","09:28:03",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45897558723655,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
653,"3",10.88,"2026-05-12","09:28:04",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45888569023139,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
654,"3",10.9,"2026-05-12","09:28:05",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45879975878195,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
655,"3",10.92,"2026-05-12","09:28:06",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45871769342076,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
656,"3",10.93,"2026-05-12","09:28:07",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45863939468034,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
657,"3",10.95,"2026-05-12","09:28:08",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45856476309319,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
658,"3",10.97,"2026-05-12","09:28:09",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45849369919183,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
659,"3",10.98,"2026-05-12","09:28:10",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45842610350877,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
660,"3",11,"2026-05-12","09:28:11",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45836187657653,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
661,"3",11.02,"2026-05-12","09:28:12",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45830091892762,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
662,"3",11.03,"2026-05-12","09:28:13",0,"STABILIZE",12.949,42.01,543.98749,2.73638653331091,5.604,5604,72.9166666666667,NA,NA,NA,NA,25.8897426128387,4.33047932386398,NA,NA,0.639999985694885,-9.17527008056641,-8.45824313109456,"NEDz",258.264550878714,0.182326167821884,1.11515149022594,0.897527967223561,0,9.17527008056641,0
